Data;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia intensiva
2022-06-02;159;0;90;42;1
2022-06-03;246;0;364;43;1
2022-06-04;213;2;215;41;1
2022-06-05;100;0;201;41;1
2022-06-06;80;0;241;41;1
2022-06-07;268;0;233;44;2
2022-06-08;66;1;155;45;1
2022-06-09;53;1;48;49;1
2022-06-10;85;1;254;45;1
2022-06-11;54;0;197;47;1
2022-06-12;103;1;136;46;0
2022-06-13;106;1;203;46;0
2022-06-14;324;0;210;42;0
2022-06-15;247;0;133;35;0
2022-06-16;238;0;70;38;2
2022-06-17;213;1;280;37;2
2022-06-18;306;1;305;37;2
2022-06-19;227;0;167;39;1
2022-06-20;93;0;69;39;2
2022-06-21;509;0;217;41;2
2022-06-22;406;1;123;41;1
2022-06-23;323;0;78;39;1
2022-06-24;351;0;242;39;1
2022-06-25;413;0;50;38;1
2022-06-26;358;0;65;39;1
2022-06-27;193;1;83;43;1
2022-06-28;738;0;53;40;3
2022-06-29;578;0;137;38;3
2022-06-30;610;1;84;41;2
2022-07-01;613;1;339;44;2
2022-07-02;642;0;227;44;2
2022-07-03;470;1;238;45;2
2022-07-04;408;0;204;49;2
2022-07-05;1166;1;275;50;3
2022-07-06;553;0;272;52;3
2022-07-07;1721;1;102;60;5
2022-07-08;851;0;537;63;5
2022-07-09;862;0;394;75;5
2022-07-10;495;2;356;74;5
2022-07-11;687;2;371;79;3
2022-07-12;1307;2;385;84;3
;1043;1;359;82;4
;868;1;189;80;6
;896;1;743;83;5
;900;1;548;87;3
;676;0;608;85;4
;515;1;623;88;3
;1173;2;726;83;3
;1032;1;490;80;3
;1032;0;361;83;4
;850;0;1153;85;2
;767;1;878;85;2
;513;1;1411;87;1
;294;3;796;93;4
;1058;2;894;88;3
;744;3;795;89;2
;679;1;329;93;3
;555;1;1478;93;1
;698;1;934;88;1
;404;2;906;85;0
;257;0;878;82;1
;809;0;976;78;0
;571;0;753;75;0
;454;0;378;66;0
;521;0;1020;65;1
;477;0;1275;62;0
;293;3;908;57;0
;140;1;807;65;0
;487;1;794;58;0
;328;1;575;60;0
;334;0;254;61;0
;295;2;1059;60;0
;178;4;700;45;0
;296;2;678;41;0
;193;0;609;42;0
;84;0;687;36;0
;426;0;397;35;0
;330;0;221;38;0
;388;1;825;35;0
;321;0;501;36;0
;308;1;478;37;0
;139;0;475;39;0
;706;0;573;41;0
;330;1;311;45;0
;387;1;124;49;0
;306;0;485;56;0
;284;0;365;56;0
;216;2;306;54;0
;106;0;322;55;0
;459;1;228;48;0
;252;1;259;48;0
;356;0;1179;45;0
;206;2;384;42;0
;222;1;297;39;0
;149;1;306;39;0
;81;2;127;44;0
;237;1;-2;47;1
;189;1;503;40;2
;153;0;343;37;1
;149;0;335;29;1
;169;0;306;32;0
;115;0;297;25;0
;71;0;228;24;0
;211;0;137;18;0
;165;0;1002;13;0
;135;0;213;12;0
;137;0;179;13;1
;124;1;173;14;0
;126;0;51;15;0
;60;0;255;15;0
;210;0;170;19;0
;141;0;154;17;0
;147;1;168;17;0
;134;0;161;19;1
;133;0;128;21;0
;103;0;75;22;0
;59;1;200;21;0
;272;0;129;18;0
;188;0;130;21;0
;157;0;38;25;1
;209;0;225;27;1
;137;0;139;29;2
;119;0;103;29;2
;79;1;186;29;2
;285;0;152;29;2
;180;0;136;30;1
;154;0;136;22;1
;252;0;148;27;1
;174;0;89;26;0
;129;0;57;29;0
;95;0;284;31;0
;249;0;165;34;0
;150;1;160;40;0
;168;1;201;36;0
;183;0;149;39;0
;126;0;157;38;1
;150;0;120;34;1
;56;0;256;33;1
;267;0;175;25;1
;213;0;185;26;1
;184;0;180;28;2
;128;3;172;23;3
;165;0;145;23;2
;123;0;79;25;3
;47;0;252;23;2
;213;0;131;25;2
;177;0;217;18;2
;177;0;135;22;1
;145;0;136;22;2
;130;0;151;24;2
;101;0;51;24;2
;60;2;290;24;1
;162;0;193;26;1
;55;1;195;25;1
;189;0;116;27;2
;102;1;156;26;1
;129;0;123;25;0
;117;0;61;25;1
;34;0;213;26;1
;151;0;159;27;1
;151;2;181;26;1
;179;0;146;26;1
;133;0;137;27;0
;118;0;103;29;0
;108;1;55;29;0
;47;0;173;28;1
;255;1;47;24;2
;138;0;210;24;1
;204;0;89;22;1
;143;0;132;25;2
;139;1;99;28;3
;151;0;40;27;3
;55;1;190;27;1
;151;0;136;24;1
;107;0;0;25;2
;151;0;160;29;2
;230;0;118;31;2
;183;1;127;33;0
;126;1;102;32;1
;53;1;48;36;1
;349;0;259;33;1
;225;1;159;34;2
;167;0;181;33;2
;189;1;173;34;2
;218;1;134;36;2
;201;2;151;36;1
;87;0;59;37;1
;347;1;152;37;0
;250;0;2;39;0
;166;1;171;35;1
;57;1;145;39;1
;277;0;178;42;1
;136;1;164;41;3
;89;1;153;43;2
;356;0;62;45;2
;170;0;328;44;3
;278;1;351;54;2
;147;0;223;49;3
;177;0;208;48;3
;135;1;210;44;3
;111;2;96;44;4
;230;0;357;43;5
;180;0;208;43;5
;110;0;190;40;6
;151;0;326;39;6
;177;1;138;37;2
;106;3;89;35;1
;23;0;372;37;1
;50;1;177;30;2
;235;0;267;30;2
;209;0;148;33;3
;202;1;181;34;2
;222;1;159;38;2
;160;0;73;35;3
;52;2;229;34;5
;217;0;109;38;5
;147;0;22;37;6
;172;3;56;39;4
;281;1;254;31;2
;48;0;189;29;3
;157;1;221;28;3
;83;0;206;29;4
;196;1;150;32;4
;104;1;216;31;2
;101;1;216;31;2
;65;0;266;30;2
;73;0;184;32;2
;58;0;207;29;1
;42;2;42;29;0
;107;0;133;25;0
;88;0;46;26;0
;39;0;199;25;0
;38;0;80;24;1
;58;0;97;24;1
;27;0;71;21;1
;11;0;68;22;1
;62;0;70;19;1
;43;2;39;16;1
;32;1;99;17;1
;23;0;89;16;1
;31;0;37;18;1
;47;1;40;17;2
;11;0;53;19;3
;52;0;31;19;2
;35;0;9;25;1
;41;1;59;25;1
;42;0;50;25;0
;31;0;30;24;0
;25;0;20;30;0
;9;0;29;32;0
;41;0;43;35;0
;30;0;13;35;0
